Geo_ID,Midblock,Year,All_Motorized_Vehicles_AADT_24_,X,Y,Lat,Long,ObjectId
__3ZAZVG,LONGLEAF DR btwn APPLE LEAF WAY & ORLEANS BLVD (__3ZAZVG),2022,666,380775.4968,5033551.703,45.437769,-75.528896,356
__3ZA6E0,CARRIERE ST btwn MICHAELSEM ST & ORLEANS BLVD (__3ZA6E0),2022,1048,381072.5434,5036691.589,45.465987,-75.524613,357
__3ZA6DT,BEAUSEJOUR DR btwn BARRINGTON ST & ORLEANS BLVD (__3ZA6DT),2022,3513,381158.7888,5035925.821,45.459088,-75.523629,358
__3ZA6WY,PRESTWICK DR btwn GALLOWAY DR & PAYETTE DR (__3ZA6WY),2022,1915,383193.1777,5037008.439,45.468603,-75.497448,359
e___2ICA,DES AUBEPINES DR btwn DECOEUR DR & HYSSOP ST/YELLOWCRESS WAY (e___2ICA),2022,1766,384140.7908,5034625.982,45.447061,-75.485715,360
e___2HVN,DECOEUR DR btwn DES AUBEPINES DR & MAGNOLIA ST (e___2HVN),2022,2648,384307.6665,5034628.78,45.447067,-75.483582,361
e___2HP3,FERN CASEY ST btwn AXIS WAY & LOCUST RIDGE (e___2HP3),2022,3525,382464.6074,5033601.874,45.438035,-75.507302,362
__3ZA6QZ,SUNVIEW DR btwn DES EPINETTES AVE & DES PERDRIX CRES (__3ZA6QZ),2022,1863,382128.4822,5036050.077,45.460099,-75.511213,363
__3ZA6XD,DUFORD DR btwn CHARTRAND AVE & FRASER PK (__3ZA6XD),2022,2085,382101.5046,5037437.675,45.472586,-75.511339,364
__3ZAAVF,WITHROW AVE btwn BASSANO ST & PENDER ST (__3ZAAVF),2022,496,364223.3596,5023965.538,45.353117,-75.741596,365
__3ZA9WR,TRAPPER'S RD btwn ALDERWOOD ST & FARRIERS LANE (__3ZA9WR),2022,923,371918.5026,5023272.787,45.34619,-75.643489,366
__4O3KAZ,OWLS CABIN AVE btwn CANYON WALK DR & FEATHER MOSS WAY (__4O3KAZ),2022,207,369022.6736,5016668.313,45.287035,-75.681296,367
__4QVZS3,CLARIDGE DR btwn CLENNING ST & UPNEY DR (__4QVZS3),2022,2193,364965.1706,5016469.845,45.285608,-75.73304,368
__3ZBN85,ST. GEORGES ST btwn GALLOWAY DR & GLENEAGLES AVE (__3ZBN85),2022,1974,382805.4472,5037050.661,45.469026,-75.502399,369
__3ZAB12,PALOMINO DR btwn CHICKASAW CRES S & ROTHESAY DR (__3ZAB12),2022,1188,354250.8861,5017334.895,45.294228,-75.869525,370
__3ZA3V2,KING EDWARD AVE btwn DALY AVE & STEWART ST (__3ZA3V2),2022,13596,368613.206,5032239.584,45.427179,-75.684505,371
__3ZAALG,ALBANY DR btwn EMERALD AVE & HANBURY ST (__3ZAALG),2022,339,363216.786,5024648.547,45.359348,-75.754361,372
__3ZAACU,WOODLAND AVE btwn BYRON AVE & MIDWAY AVE (__3ZAACU),2022,149,361396.6819,5026151.531,45.373021,-75.777419,373
__3ZA0LI,LONG ISLAND RD btwn RIVERSIDE CRES & SUNRISE AVE (__3ZA0LI),2022,1582,368665.1527,5010649.641,45.232912,-75.686627,374
__3ZA705,EASTVALE DR btwn LOYOLA AVE & OGILVIE RD (__3ZA705),2022,3193,375573.7374,5035069.361,45.45197,-75.595157,375
__3ZA8P3,ROSEBELLA AVE btwn CONROY RD & EIGHTH ST (__3ZA8P3),2022,1413,374060.243,5024055.513,45.353024,-75.616052,376
__3ZACOP,CARLETON CATHCART ST btwn BRADLEY ST & RALPHPARK ST (__3ZACOP),2022,473,350868.5896,5013061.418,45.256004,-75.913042,377
__3ZA9MT,MONK ST btwn ERNIE BRADY LANE & WOODLAWN AVE (__3ZA9MT),2022,1397,368468.3821,5029067.259,45.398649,-75.686765,378
__3ZA7XS,CROWNHILL ST btwn SEGUIN ST & SUMAC ST (__3ZA7XS),2022,786,374505.4924,5034205.87,45.444308,-75.608935,379
e___2KKW,VIVERA PL btwn CLIO ST & MERRILLL ST (e___2KKW),2022,154,,,,,380
__3ZABDO,PICKFORD DR btwn KOFFMAN CRT & SHATNER GT (__3ZABDO),2022,1008,353379.4026,5018767.074,45.307176,-75.880495,381
__3ZA3A3,BEECHWOOD AVE btwn GREEN AVE & MARQUETTE AVE (__3ZA3A3),2022,10866,369676.206,5034026.099,45.443155,-75.670687,382
__3ZA8ON,BADEN AVE btwn AUTUMNWOOD ST & AUTUMNWOOD ST (__3ZA8ON),2022,191,372323.8773,5022705.258,45.341044,-75.638394,383
__3ZAZNO,MARSHWOOD RD btwn DEERTAIL LANE & VAUGHAN SIDE RD (__3ZAZNO),2022,84,332947.1182,5019731.43,45.31697,-76.140995,384
__3ZA4XL,CARBERY DR (__3ZA4XL),2022,361,350607.0901,5013786.924,45.262549,-75.916307,385
__3ZBNG1,BRITANNIA RD btwn CONN ST & PRISCILLA ST (__3ZBNG1),2022,1207,360059.6746,5025005.52,45.362815,-75.794615,386
__3ZA9KT,SUNNYSIDE AVE btwn BELLWOOD AVE & RIVERDALE AVE (__3ZA9KT),2022,3878,369036.2571,5028759.2,45.395825,-75.679553,387
__3ZBOYM,NORTH RIVER RD btwn GLYNN AVE & OLGA ST (__3ZBOYM),2022,2148,370039.2121,5032027.579,45.42514,-75.666312,388
__3ZA16W,KELLY AVE btwn MONCTON RD & NEVILLE ST (__3ZA16W),2022,1022,360433.6757,5024018.081,45.353901,-75.789953,389
__3ZA0EM,KERR AVE btwn BOYD AVE & NADOLNY SACHS PRIV (__3ZA0EM),2022,2012,363377.2754,5026601.344,45.376905,-75.752081,390
__3ZAA6N,KERR AVE btwn DENISON CRES & REX AVE (__3ZAA6N),2022,451,363111.1901,5026480.034,45.375836,-75.755492,391
__3ZABSG,CONOVER ST btwn CHARING RD & ELVASTON AVE (__3ZABSG),2022,950,361840.9614,5021417.04,45.330384,-75.772293,392
__3ZA6HI,SARSFIELD RD btwn COLONIAL RD & LARMOURS RD (__3ZA6HI),2022,268,395345.2105,5033852.698,45.438742,-75.342649,393
__3ZABUR,NEVILLE ST btwn CLARENDA ST & KELLY AVE (__3ZABUR),2022,915,360479.6736,5024124.184,45.354852,-75.789354,394
__4FP8A8,CHAPMAN MILLS DR btwn SUMMERLINE GT & WOODROFFE AVE (__4FP8A8),2022,2842,366113.8515,5015185.772,45.273955,-75.718557,395
__3ZA8EX,PEACH TREE LANE btwn KAREN WAY & MEADOW PARK PL (__3ZA8EX),2022,87,371303.4543,5034578.902,45.447976,-75.649813,396
__6XF94A,COLONNADE RD    N btwn COLONNADE RD & CORINTH PRIV (__6XF94A),2022,5329,366248.4052,5023046.531,45.344674,-75.715867,397
__3ZAA5Y,CALDWELL AVE btwn MEDFORD ST & MORISSET AVE (__3ZAA5Y),2022,2407,364520.9054,5026087.657,45.372187,-75.737542,398
__3ZAZTU,SPRATT RD btwn CANYON WALK DR & SHORELINE DR (__3ZAZTU),2022,5608,368571.1992,5015860.855,45.279811,-75.687154,399
__3ZA9MB,MONK ST btwn HOLMWOOD AVE & TACKABERRY LANE (__3ZA9MB),2022,1619,368435.6981,5029144.66,45.399348,-75.687173,400
__3ZBOWM,ST. CHARLES ST btwn BARRETTE ST & LAVAL ST (__3ZBOWM),2022,411,369498.206,5033703.596,45.44027,-75.673004,401
__3ZA9L7,SOUTHERN DR btwn BRISTOL AVE & RIVERDALE AVE (__3ZA9L7),2022,285,369148.3168,5028919.889,45.39726,-75.678101,402
__3ZBO4F,CHARBONNEAU ST btwn SCHOUTEN DR & SCHOUTEN DR (__3ZBO4F),2022,65,382821.1557,5036666.308,45.465566,-75.502259,403
__3ZAAOA,MILLBROOK CRES btwn DEER PARK RD & GREENWICH AVE (__3ZAAOA),2022,148,366057.2898,5025214.315,45.364196,-75.718037,404
__3ZAAOE,MILLBROOK CRES btwn DEER PARK RD & HILLIARD AVE (__3ZAAOE),2022,651,366015.1027,5025285.565,45.364841,-75.718567,405
__3ZA6RD,DES EPINETTES AVE btwn COTTONWOOD CRES & LAFRANCE DR (__3ZA6RD),2022,4722,383250.2559,5036581.569,45.464756,-75.496786,406
__30XHQS,BLUE WILLOW CRES btwn DES GRANDS CHAMPS & LONGWATER ST (__30XHQS),2022,715,380785.9438,5033271.029,45.435243,-75.528806,407
__3ZAAPS,HILLIARD AVE btwn MILLBROOK CRES & VANSON AVE (__3ZAAPS),2022,272,366174.3037,5025434.121,45.366163,-75.716516,408
__3ZAAQY,HILLIARD AVE btwn OAKWOOD AVE & VANSON AVE (__3ZAAQY),2022,480,366240.2045,5025621.027,45.367839,-75.715652,409
__3ZAAO6,HILLIARD AVE btwn BARLYN AVE & LYALL ST (__3ZAAO6),2022,355,365860.2976,5025221.713,45.364279,-75.720551,410
__3ZA1D3,BELLA VISTA DR btwn MEADOW LANE RD & TED KELLY LANE (__3ZA1D3),2022,101,386052.9764,5041899.99,45.512285,-75.460071,411
__3ZABWO,GREENVIEW AVE btwn CARLING AVE & DON ST (__3ZABWO),2022,744,359955.5199,5024843.878,45.361369,-75.795963,412
__3ZA8JV,QUEEN MARY ST btwn MARION AVE & VANIER PKWY (__3ZA8JV),2022,2023,370285.42,5031948.833,45.424408,-75.663176,413
__3ZA78Y,SAUNDERSON DR btwn HAIG DR & RAGLAN AVE (__3ZA78Y),2022,883,372655.505,5029473.352,45.401909,-75.633234,414
__3ZA781,CUBA AVE btwn HUTTON AVE & RUSSELL RD (__3ZA781),2022,698,372995.6542,5029461.906,45.401773,-75.628891,415
__3ZA3K2,SAUMURE RD btwn DEVINE RD & INDIAN CREEK RD (__3ZA3K2),2022,1864,401542.4135,5025932.035,45.366654,-75.265008,416
__3ZA87M,ORLANDO AVE btwn DENVER AVE & GIBSON ST (__3ZA87M),2022,165,370624.6082,5027152.593,45.381222,-75.659482,417
__3ZA4FZ,NORTH RIVER RD btwn PRINCE ALBERT ST & PRINDIVILLE ST (__3ZA4FZ),2022,962,370089.8255,5031883.169,45.423836,-75.665684,418
__3ZAC46,DAVID MANCHESTER RD btwn MCGEE SIDE RD & NORTHSHIRE DR (__3ZAC46),2022,95,342587.4574,5017121.99,45.293036,-76.018239,419
__3ZA5V7,DAVID MANCHESTER RD btwn FALCON BROOK RD & RICHARDSON SIDE RD (__3ZA5V7),2022,439,343957.6893,5015578.697,45.279074,-76.000892,420
__8PNLQZ,CARINA CRES btwn LOCHNAW PRIV & SHANLY PRIV (__8PNLQZ),2022,341,364810.6211,5013008.834,45.254479,-75.735428,421
__6OE77W,CEDAR CREEK DR (__6OE77W),2022,1611,375718.3955,5020098.278,45.317253,-75.595459,422
__8176PK,MANCINI WAY btwn INFUSION PRIV E & INFUSION PRIV W (__8176PK),2022,298,364934.4291,5014732.392,45.269977,-75.733642,423
__3ZA05M,EDGAR ST btwn FAIRMONT AVE & IRVING AVE (__3ZA05M),2022,139,365824.8622,5029253.248,45.400557,-75.720505,424
__3ZA6PC,LEGRAND CRES btwn WENDLER TER & WILDFLOWER DR (2) (__3ZA6PC),2022,179,382671.6401,5035833.804,45.458093,-75.504303,425
__74S5VG,COBBLE HILL DR btwn POPPLEWELL CRES & POPPLEWELL CRES (__74S5VG),2022,1013,361304.1043,5014791.397,45.270809,-75.779897,426
__42HLTD,LUESBY CRES btwn VALIN ST & WINSOME TER (__42HLTD),2022,217,386089.6995,5037452.277,45.472265,-75.460337,427
__49P4W2,WINSOME TER btwn BRASSEUR CRES & LUESBY CRES (__49P4W2),2022,384,385943.888,5037538.98,45.473062,-75.462188,428
__5RGOTF,OLD PRESCOTT RD btwn LAKE FOREST WALK & SPARKLING LAKE WAY (__5RGOTF),2022,5050,377508.1681,5014569.295,45.267322,-75.573444,429
__3ZA0QB,LAPERRIERE AVE btwn ADDISON ST & MERIVALE RD (__3ZA0QB),2022,707,364782.8831,5027125.633,45.381504,-75.734072,430
__3ZA336,SLATER ST btwn BAY ST & COMMISSIONER ST (__3ZA336),2022,3344,366876.2019,5031013.573,45.416304,-75.706855,431
__3ZA3PZ,MAIN ST btwn EVELYN AVE & SPRINGHURST AVE (__3ZA3PZ),2022,10958,369062.6522,5030424.185,45.410803,-75.678999,432
__3ZA0PW,BAY ST btwn GLOUCESTER ST & NEPEAN ST (__3ZA0PW),2022,1018,367095.203,5030898.073,45.415245,-75.704072,433
__3ZA0WZ,EMPRESS AVE btwn PRIMROSE AVE & SOMERSET ST W (__3ZA0WZ),2022,337,366699.6478,5030444.34,45.411198,-75.709182,434
__3ZA8AQ,NEPEAN ST btwn KENT ST & LYON ST N (__3ZA8AQ),2022,734,367316.7041,5030982.073,45.415981,-75.701232,435
__3ZA8FB,GRAHAM AVE btwn ECHO DR & MAIN ST (__3ZA8FB),2022,555,368901.3356,5030518.151,45.411664,-75.681047,436
__3ZA777,COLSON AVE btwn HAIG DR & SAUNDERSON DR (__3ZA777),2022,148,372724.7972,5029155.134,45.399039,-75.632392,437
__3ZA0HF,RAVENHILL AVE btwn CHURCHILL AVE N & EDISON AVE (__3ZA0HF),2022,162,363275.6901,5028080.048,45.390219,-75.753203,438
__3ZA0ZT,HILSON AVE btwn LYMAN ST & RICHMOND RD (__3ZA0ZT),2022,556,363892.908,5028659.583,45.395382,-75.745251,439
__3ZBOZD,CANTERBURY AVE btwn ARCH ST & PLESSER ST (__3ZBOZD),2022,3076,373007.4571,5028061.417,45.389171,-75.628934,440
__3ZBOZ3,DWIGHT CRES btwn DWIGHT PL (2) & TAWNEY RD (__3ZBOZ3),2022,171,373967.7963,5028893.334,45.396562,-75.616554,441
__3ZA75N,TAWNEY RD btwn DWIGHT CRES & FURBY AVE (__3ZA75N),2022,604,373988.9864,5028637.995,45.394262,-75.616319,442
__3ZA736,ARCH ST btwn FLEMING AVE & HOLT CRES (__3ZA736),2022,1697,372851.731,5028300.044,45.391333,-75.630889,443
__3ZA773,SAUNDERSON DR btwn COLSON AVE & OLYMPIA CRES (__3ZA773),2022,2277,372953.7295,5029147.05,45.398944,-75.62947,444
__3ZA9IF,PLEASANT PARK RD btwn ELMSIDE AVE & OXBOW AVE (__3ZA9IF),2022,4578,371650.7249,5028609.048,45.394229,-75.646184,445
__3ZA5B7,RIDGEBROOK DR btwn ERIC CRES & NORTHDALE ST (__3ZA5B7),2022,710,374812.1525,5031827.48,45.422878,-75.605354,446
__3ZA242,RIVERSIDE DR btwn FROBISHER LANE & HINCKS LANE (__3ZA242),2022,169,370235.995,5029885.063,45.405844,-75.664082,447
__3ZA940,LINDSAY ST btwn ACTON ST & DRAKE AVE (__3ZA940),2022,237,371156.8862,5030017.977,45.406953,-75.652301,448
__3ZA5M2B,BLOHM DR btwn 68 N OF BRISTON PRIV & LORRY GREENBERG DR (__3ZA5M2B),2022,2800,373739.9566,5025848.015,45.369184,-75.619889,449
__3ZA464,BLOHM DR btwn JOHNSTON RD & SAI CRES (__3ZA464),2022,2753,374679.6013,5026516.797,45.375108,-75.6078,450
__3ZA947,KNOX CRES btwn ACTON ST & DRAKE AVE (__3ZA947),2022,630,371101.7251,5029948.558,45.406334,-75.653015,451
__3ZA49E,ST. LAURENT BLVD btwn CONROY RD & THURSTON DR (__3ZA49E),2022,3505,373379.6283,5027327.488,45.382531,-75.624283,452
__3ZA731,ST. LAURENT BLVD btwn JOLIFFE ST & SUSAN ST (__3ZA731),2022,12457,373789.2346,5028324.542,45.391462,-75.618914,453
__3ZA8LD,BEAVERPOND DR btwn APPLETON DR (2) & HALLMARK PL (__3ZA8LD),2022,446,375176.8531,5031823.943,45.42281,-75.600695,454
__3ZA5QW,BEAUSEJOUR DR btwn AUTUMN RIDGE DR & AUTUMN RIDGE DR (__3ZA5QW),2022,1869,380504.5505,5035813.449,45.458148,-75.532011,455
__3ZA66F,GREY NUNS DR btwn FRIAR GT & SUNDOWN CRES (__3ZA66F),2022,1208,380086.9657,5037078.929,45.469579,-75.537156,456
__3ATF82,DEN HAAG DR btwn BOREALIS CRES & DES PIONNIERS PRIV (__3ATF82),2022,1565,372820.1662,5033706.396,45.43998,-75.630546,457
__3ZA7VQ,MATHESON RD btwn ALBORO CRES & ALBORO CRES (__3ZA7VQ),2022,1421,373481.3189,5033294.599,45.43621,-75.622153,458
__3ZA610,WILLOWBARK DR btwn DES TREFLIERES GDN & FOREST VALLEY DR (__3ZA610),2022,913,380083.7958,5034766.586,45.448774,-75.53755,459
__3ZA8SX,LEVIS AVE btwn BEGIN ST & DUPUIS ST (__3ZA8SX),2022,1422,370494.7561,5033161.748,45.435302,-75.660339,460
__3ZA8K2,QUEEN MARY ST btwn ALESTHER ST & BERNARD ST (__3ZA8K2),2022,1268,372018.7195,5032142.076,45.425983,-75.641003,461
__3ZA7B5,MONTGOMERY ST btwn MONTREAL RD & SELKIRK ST (__3ZA7B5),2022,1560,369913.2641,5032851.478,45.432565,-75.667812,462
__3ZA7B8,OLMSTEAD ST btwn GLADU ST & MAPLE ST (__3ZA7B8),2022,3393,370472.2385,5032832.193,45.432339,-75.660671,463
__3ZA3WB,MCARTHUR AVE btwn BRANT ST & IRWIN MILLER ST (__3ZA3WB),2022,9522,371174.6709,5032795.579,45.431943,-75.6517,464
__3ZA8LQ,FRANCES ST btwn LAWSON AVE & NEWMAN AVE (__3ZA8LQ),2022,1407,371501.639,5032275.979,45.427237,-75.647592,465
__3ZA4AH,KING GEORGE ST btwn QUILL ST & VERA ST (__3ZA4AH),2022,122,370621.2146,5032056.078,45.425342,-75.658871,466
__3ZA2CAA,COVENTRY RD btwn BELFAST RD & ST. LAURENT SC WEST (__3ZA2CAA),2022,10574,371771.1097,5031669.927,45.421758,-75.644231,467
__3ZA8Q5,BUENA VISTA RD btwn MANOR AVE & SPRINGFIELD RD (__3ZA8Q5),2022,1153,368896.9032,5034886.772,45.450971,-75.680535,468
__3ZBOVT,BRAEMAR ST btwn GLASGOW CRES & GLASGOW CRES (__3ZBOVT),2022,455,370861.7075,5034887.605,45.450796,-75.655418,469
__3ZA8E9,MARIPOSA AVE btwn BUCHAN RD & SPRINGFIELD RD (__3ZA8E9),2022,1269,369142.7449,5034613.062,45.448486,-75.677428,470
__3ZBOV2,GLENWOOD AVE btwn ASHBURY RD & ROXBOROUGH AVE (__3ZBOV2),2022,432,369335.703,5034528.605,45.447708,-75.674973,471
__3ZBOWN,VAUGHAN ST btwn BERTRAND ST & MACKAY ST (__3ZBOWN),2022,636,369086.0205,5033703.794,45.44031,-75.678272,472
__3ZA8PD,SPRINGFIELD RD btwn BUENA VISTA RD & PARK RD (__3ZA8PD),2022,1258,369015.743,5034831.102,45.45046,-75.679023,473
__3ZBOFP,HEMLOCK RD btwn BRAEMAR ST & THORNWOOD RD (__3ZBOFP),2022,11831,370803.7079,5034747.603,45.449542,-75.656178,474
__3ZA7DD,LAJOIE ST btwn FRONTENAC ST & RICHELIEU AVE (__3ZA7DD),2022,865,370624.7121,5033104.588,45.434775,-75.658686,475
__3ZBOXL,BEAUSOLEIL DR btwn COBOURG ST & YORK ST (__3ZBOXL),2022,1245,368851.9444,5032762.793,45.431865,-75.681386,476
__3ZAAMZ,AGINCOURT RD btwn MALLARD AVE & NAVAHO DR (__3ZAAMZ),2022,887,363449.5276,5024829.349,45.360955,-75.751369,477
__3ZA62R,FOREST VALLEY DR btwn DES RAVINS PL & DES RAVINS PL (__3ZA62R),2022,4197,380010.5538,5035104.955,45.451827,-75.538435,478
__3ZA62Z,MEADOWGLEN DR btwn MEADOWFIELD PL & MEADOWHILL CRES (__3ZA62Z),2022,1692,379713.8782,5035099.337,45.451808,-75.542228,479
__3ZA9TG,GILMOUR ST btwn ELGIN ST & METCALFE ST (__3ZA9TG),2022,1073,368175.7071,5031007.573,45.416133,-75.690254,480
__3ZA1IH,LISGAR ST btwn CARTIER ST & END (__3ZA1IH),2022,311,368269.8272,5031463.041,45.420223,-75.688993,481
__3ZA7D2,OLD ST. PATRICK ST btwn BEAUSOLEIL DR & PATRO ST (__3ZA7D2),2022,1628,368637.1994,5033060.276,45.434561,-75.684092,482
__3ZAAWY,ROSSLAND AVE btwn MERIVALE RD & ST. HELEN'S PL (__3ZAAWY),2022,1018,364597.6001,5024105.673,45.354346,-75.736803,483
__3ZBOYN,OSGOODE ST btwn HENDERSON AVE & NELSON ST (__3ZBOYN),2022,968,368953.7079,5031916.58,45.424241,-75.680196,484
__3ZA8FD,EVELYN AVE btwn MAIN ST & ROSEMERE AVE (__3ZA8FD),2022,461,369129.5746,5030527.934,45.411731,-75.67813,485
__3ZA6SD,BOUNDARY RD btwn END & RUSSELL RD (__3ZA6SD),2022,169,386334.8372,5026610.091,45.374689,-75.458997,486
__3ZA2ZM,ROCKDALE RD btwn ALCIDE AVE & BUCKLAND RD (__3ZA2ZM),2022,2622,394720.0683,5024527.924,45.35493,-75.352338,487
__3ZA7WC,CARSON'S RD btwn BERMUDA AVE & CHARLESWOOD AVE (__3ZA7WC),2022,1779,372923.1302,5034040.052,45.442972,-75.629184,488
__3ZA5EZ,CAROLA ST btwn KNOXDALE RD & NEWHAVEN ST (__3ZA5EZ),2022,340,362736.8626,5021236.259,45.328684,-75.760886,489
__3ZBOV8,SPRINGFIELD RD btwn LINDENLEA RD/DURHAM PRIV & ROCKCLIFFE WAY (__3ZBOV8),2022,2485,369124.7036,5034262.602,45.445334,-75.677705,490
__3ZA9TE,MACLAREN ST btwn METCALFE ST & O'CONNOR ST (__3ZA9TE),2022,1023,367975.706,5030986.573,45.415963,-75.692812,491
__3ZAZMP,CELESTE WAY btwn BALLANTYNE DR & VENUS AVE (__3ZAZMP),2022,195,385836.4538,5037264.796,45.470608,-75.463607,492
__3ZA8A5,STE. CECILE ST btwn BEECHWOOD AVE & GENEST ST (__3ZA8A5),2022,446,369727.7059,5033927.596,45.442264,-75.670041,493
__3ZABNH,ANWATIN ST btwn ARNOLD DR & MOODIE DR (__3ZABNH),2022,209,357620.9995,5019498.777,45.313453,-75.826331,494
__3ZACBL,DONALD B. MUNRO DR btwn CARRYS SIDE RD & GRANTS SIDE RD (__3ZACBL),2022,712,330745.0547,5026331.676,45.376447,-76.168734,495
__3ZA8YR,ST. DENIS ST btwn GRANVILLE ST & STE. ANNE ST (__3ZA8YR),2022,432,370669.5599,5033796.971,45.441001,-75.658021,496
__3ZA0CQ,SENIO AVE btwn FALAISE RD & NORMANDY CRES (__3ZA0CQ),2022,133,367305.4821,5025017.188,45.362312,-75.70213,497
__3ZA0CM,BEDBROOKE ST btwn DUBLIN AVE & IRIS ST (__3ZA0CM),2022,326,362394.8764,5024644.806,45.359382,-75.764851,498
__3ZA0CR,BEL-AIR DR btwn BEDBROOKE ST & FIELD ST (__3ZA0CR),2022,659,362411.2618,5024862.219,45.361337,-75.764617,499
__3ZA8YQ,ST. DENIS ST btwn BRADLEY AVE & STE. ANNE ST (__3ZA8YQ),2022,274,370494.777,5033778.257,45.440849,-75.660257,500
__3ZA8YM,ST. DENIS ST btwn BRADLEY AVE & TABOR AVE (__3ZA8YM),2022,226,370335.051,5033761.789,45.440716,-75.662301,501
__6UQV2L,RIVERSEDGE CRES btwn TRAILGATE ST & TRAILGATE ST (__6UQV2L),2022,238,367702.3849,5015706.024,45.278496,-75.698247,502
e___2ITI,KILBIRNIE DR btwn ALEX POLOWIN AVE & RIVER MIST RD (e___2ITI),2022,1711,,,,,503
__7JQ6AO,RAVENSWOOD WAY btwn ASHENVALE WAY & ESPRIT DR (__7JQ6AO),2022,253,385634.6327,5034897.323,45.449331,-75.466577,504
__7JQ609,MIRABEAU TERR btwn BOISDALE WALK & VALLIER WAY (__7JQ609),2022,97,,,,,505
__3ZABRB,GRADY CRES btwn JANSEN RD & JANSEN RD (__3ZABRB),2022,43,360077.9084,5021117.256,45.327827,-75.794817,506
__3ZABR8,JANSEN RD btwn GRADY CRES & HOBART CRES (__3ZABR8),2022,381,360216.7883,5021096.282,45.327628,-75.793048,507
__6UQV18,RIVERSEDGE CRES (__6UQV18),2022,81,367601.309,5015511.743,45.276757,-75.69956,508
__3ZA8ZZ,YORK ST EB btwn BY WARD MARKET SQ & SUSSEX DR (__3ZA8ZZ),2022,2562,367876.1183,5032280.945,45.427618,-75.693918,509
__7JQ6A9,GRAND CANAL ST btwn NUTGROVE AVE & RIVER ROCK AVE (__7JQ6A9),2022,3204,364250.17,5012396.481,45.249017,-75.742641,510
__3ZA0JB,IONA ST btwn BRENNAN AVE & ISLAND PARK DR (__3ZA0JB),2022,1574,364304.4534,5028364.374,45.39269,-75.740031,511
__3ZABMV,THIRD LINE RD    N btwn CARSONBY RD W & CENTURY RD W (__3ZABMV),2022,174,364642.7084,5004304.18,45.176169,-75.738613,512
__3ZA520,NEWHAVEN ST btwn CAROLA ST & ROUNDHAY DR (__3ZA520),2022,833,362615.6849,5021188.488,45.328264,-75.762437,513
__3ZA0KM,IONA ST btwn ISLAND PARK DR & PICCADILLY AVE (__3ZA0KM),2022,970,364391.5974,5028404.273,45.393042,-75.738913,514
__3ZA68P,JEANNE D'ARC BLVD  N btwn VINEYARD DR & VOYAGEUR DR (__3ZA68P),2022,10308,379195.4817,5037564.222,45.474041,-75.548482,515
__3ZA3TO,STAGECOACH RD btwn GOLDEN ASH LANE & JACK PINE CRES (__3ZA3TO),2022,7502,375815.5446,5013556.986,45.258387,-75.595156,516
__3ZA3TL,STAGECOACH RD btwn GREELY WEST DR & JACK PINE CRES (__3ZA3TL),2022,6758,376061.232,5013003.425,45.253381,-75.592106,517
__3ZA38T,RIVER RD btwn KILBY LANE & WATERFRONT CRT (__3ZA38T),2022,5294,372288.0414,5007433.754,45.203638,-75.640927,518
__3ZA87Q,LORRAINE AVE btwn JEFFERSON ST & PALM ST (__3ZA87Q),2022,446,371960.8795,5027155.815,45.381124,-75.642421,519
__86L6YY,BRIAN GOOD AVE btwn HAWKESWOOD DR & POPLIN ST (__86L6YY),2022,2726,368195.2444,5014629.037,45.268761,-75.692103,520
__3ZACVF,CAMPBELL REID CRT (__3ZACVF),2022,202,347299.6857,5026194.167,45.374401,-75.957385,521
__3ZAZDC,SECOND AVE btwn O'CONNOR ST & QUEEN ELIZABETH DRWY (__3ZAZDC),2022,468,368705.736,5029866.069,45.405814,-75.68363,522
__3ZA7LY,GRAVELLE CRES btwn INNES RD & INNES RD (__3ZA7LY),2022,111,377523.7323,5032714.866,45.430586,-75.570578,523
__3ZA19X,WINDWOOD PL btwn ARBOURWOOD DR & RANCHWOOD WAY (__3ZA19X),2022,334,380518.749,5034534.067,45.446635,-75.532026,524
__45C2PR,VALIN ST btwn GLANDRIEL CRES & TIMBERTRAIL TER (__45C2PR),2022,1181,386829.1545,5037747.824,45.474838,-75.450832,525
__673XY6,TRIM RD btwn MONTMERE AVE & PINNACLE ST (__673XY6),2022,5296,386982.487,5036260.016,45.461434,-75.44912,526
__5VIR2R,TRIM RD btwn MILLENNIUM BLVD & SALZBURG DR (__5VIR2R),2022,8123,386733.7078,5036867.305,45.466927,-75.4522,527
__5JY39D,EVERLASTING CRES btwn KERRIA WALK & SULTAN ST (__5JY39D),2022,143,385163.3368,5038681.324,45.48343,-75.471982,528
__5JY39N,EVERLASTING CRES btwn KERRIA WALK & SULTAN ST (__5JY39N),2022,424,385342.1332,5038739.834,45.483936,-75.469686,529
__3ZAA52,RIDDELL AVE   N btwn CARLING AVE & LENESTER AVE (__3ZAA52),2022,422,362926.189,5026256.032,45.373836,-75.757881,530
__3ZAA61,WEMBLEY AVE btwn BROMLEY RD & WINDERMERE AVE (__3ZAA61),2022,236,362781.2845,5026606.036,45.376997,-75.759689,531
__3ZBO3A,DECARIE DR btwn CHAMPLAIN ST & GRENOBLE CRES (__3ZBO3A),2022,1037,381199.2114,5038913.822,45.485967,-75.522648,532
__3ZA7DW,BLAKE BLVD btwn LACASSE AVE & LAFONTAINE AVE (__3ZA7DW),2022,1075,370863.7129,5033028.087,45.434065,-75.655642,533
